7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,2,12,2,14,2,2,10,2,2,12,2,14,2,2,2,12,2,10,2,2,2,2,2,12,7,7,7,7,7,7
7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,10,2,2,2,7,7,7,7,7,7
7,7,7,7,7,7,2,2,2,2,2,12,2,14,2,2,10,2,2,2,2,2,2,2,2,2,2,2,12,2,7,7,7,7,7,7
7,7,7,7,7,7,2,2,2,10,2,2,2,2,2,12,2,14,2,2,2,2,12,2,14,2,2,2,2,2,7,7,7,7,7,7
7,7,7,7,7,7,12,2,2,2,2,2,15,2,2,2,2,2,2,2,2,14,2,2,2,2,2,2,2,2,7,7,7,7,7,7
7,7,7,7,7,7,2,14,2,2,14,2,2,2,2,2,7,0,14,7,2,2,2,2,13,15,2,2,10,2,7,7,7,7,7,7
7,7,7,7,7,7,2,2,12,2,2,2,2,13,2,2,7,0,0,7,2,2,2,2,2,2,2,14,2,2,7,7,7,7,7,7
7,7,7,7,7,7,2,2,2,2,10,2,2,2,2,12,7,11,8,7,12,2,10,14,2,2,2,2,2,2,7,7,7,7,7,7
7,7,7,7,7,7,10,2,2,2,2,2,2,2,13,2,7,16,0,7,2,2,2,2,2,2,12,2,2,2,7,7,7,7,7,7
7,7,7,7,7,7,2,2,2,2,12,2,2,2,2,2,7,0,0,7,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7
7,7,7,7,7,7,12,2,14,2,2,2,2,2,14,2,2,14,2,2,14,2,2,2,14,2,2,2,2,14,7,7,7,7,7,7
7,7,7,7,7,7,2,2,2,2,2,2,15,2,2,2,2,2,2,2,2,2,12,2,2,2,10,2,2,2,7,7,7,7,7,7
7,7,7,7,7,7,2,2,12,2,2,2,10,2,2,2,10,2,2,10,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7
7,7,7,7,7,7,2,2,2,2,2,14,2,2,12,2,2,2,2,2,2,2,2,2,15,12,2,2,12,2,7,7,7,7,7,7
7,7,7,7,7,7,2,14,2,2,2,2,2,2,2,2,2,2,2,12,2,10,2,2,2,2,2,2,2,2,7,7,7,7,7,7
7,7,7,7,7,7,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,14,2,2,2,7,7,7,7,7,7
7,7,7,7,7,7,2,2,2,2,2,12,2,2,14,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7
7,7,7,7,7,7,12,2,2,2,2,2,2,2,2,2,2,2,12,2,2,14,2,2,2,12,2,2,2,12,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
